code_commune,nom_commune,2014,2020,variation_absolue,variation_relative_pct
72124,ECOMMOY,67.66,44.36,-23.299999999999997,-34.44
28358,SAINT-PREST,67.53,44.24,-23.29,-34.49
35347,VAL-D'IZÉ,66.33,43.05,-23.28,-35.1
31044,BALMA,74.42,51.14,-23.28,-31.28
28233,MARBOUÉ,61.59,38.31,-23.28,-37.8
38359,SAINT-ANTOINE-L'ABBAYE,58.48,35.2,-23.279999999999994,-39.81
66084,FOURQUES,68.93,45.66,-23.27000000000001,-33.76
41226,SAINT-OUEN,70.16,46.89,-23.269999999999996,-33.17
27602,SAINT-SÉBASTIEN-DE-MORSENT,67.1,43.83,-23.269999999999996,-34.68
22137,MAËL-CARHAIX,83.49,60.22,-23.269999999999996,-27.87
21315,HAUTEVILLE-LÈS-DIJON,58.2,34.94,-23.260000000000005,-39.97
16015,ANGOULÊME,56.09,32.83,-23.260000000000005,-41.47
83141,TRANS-EN-PROVENCE,70.08,46.82,-23.259999999999998,-33.19
26252,PORTES-LÈS-VALENCE,71.29,48.04,-23.250000000000007,-32.61
05061,GAP,58.83,35.58,-23.25,-39.52
60404,MOGNEVILLE,60.72,37.47,-23.25,-38.29
50165,DONVILLE-LES-BAINS,63.36,40.11,-23.25,-36.7
35108,ESSÉ,56.83,33.58,-23.25,-40.91
74310,VIUZ-LA-CHIÉSAZ,70.88,47.63,-23.249999999999993,-32.8
30178,MONTFAUCON,64.68,41.44,-23.24000000000001,-35.93
60570,SAINT-CRÉPIN-IBOUVILLERS,63.78,40.54,-23.240000000000002,-36.44
87027,BUSSIÈRE-GALANT,66.34,43.1,-23.240000000000002,-35.03
17285,PORT-D'ENVAUX,61.27,38.03,-23.240000000000002,-37.93
01265,MONTRÉAL-LA-CLUSE,54.48,31.24,-23.24,-42.66
29113,LANMEUR,59.44,36.2,-23.239999999999995,-39.1
46095,ESPÈRE,65.46,42.22,-23.239999999999995,-35.5
24329,LE PIZOU,67.71,44.47,-23.239999999999995,-34.32
85238,SAINT-LAURENT-SUR-SÈVRE,60.77,37.54,-23.230000000000004,-38.23
62498,LENS,55.61,32.38,-23.229999999999997,-41.77
56054,ERDEVEN,69.27,46.04,-23.229999999999997,-33.54
64445,PAU,58.68,35.45,-23.229999999999997,-39.59
70248,FRAHIER-ET-CHATEBIER,62.76,39.53,-23.229999999999997,-37.01
34161,MONTADY,74.41,51.19,-23.22,-31.21
81271,SAINT-SULPICE LA POINTE,70.24,47.02,-23.21999999999999,-33.06
59383,MARLY,64.76,41.55,-23.210000000000008,-35.84
02554,NOGENTEL,60.37,37.16,-23.21,-38.45
85109,LES HERBIERS,72.44,49.23,-23.21,-32.04
83027,LA CADIÈRE-D'AZUR,66.22,43.01,-23.21,-35.05
34090,LE CRÈS,65.98,42.78,-23.200000000000003,-35.16
38035,BEAUVOIR-DE-MARC,78.59,55.39,-23.200000000000003,-29.52
17107,CIRÉ-D'AUNIS,74.01,50.81,-23.200000000000003,-31.35
22050,DINAN,65.88,42.68,-23.199999999999996,-35.22
33213,LA BRÈDE,70.38,47.18,-23.199999999999996,-32.96
71486,SAINT-VALLIER,59.01,35.81,-23.199999999999996,-39.32
56063,GESTEL,56.08,32.89,-23.189999999999998,-41.35
45228,NIBELLE,60.28,37.09,-23.189999999999998,-38.47
62753,SAINT-LAURENT-BLANGY,60.0,36.81,-23.189999999999998,-38.65
38357,SAINT-ANDRÉ-LE-GAZ,69.64,46.45,-23.189999999999998,-33.3
35120,GÉVEZÉ,56.49,33.31,-23.18,-41.03
72173,LUCEAU,76.72,53.54,-23.18,-30.21
57343,ILLANGE,52.17,29.0,-23.17,-44.41
60651,ULLY-SAINT-GEORGES,54.18,31.01,-23.169999999999998,-42.76
40152,LESPERON,68.14,44.98,-23.160000000000004,-33.99
14707,TOURVILLE-SUR-ODON,58.3,35.14,-23.159999999999997,-39.73
59018,ARNÈKE,75.5,52.34,-23.159999999999997,-30.68
57751,WOIPPY,53.76,30.6,-23.159999999999997,-43.08
83077,MÉOUNES-LÈS-MONTRIEUX,65.65,42.5,-23.150000000000006,-35.26
38397,SAINT-ISMIER,64.2,41.05,-23.150000000000006,-36.06
58145,LORMES,70.34,47.19,-23.150000000000006,-32.91
21103,BRAZEY-EN-PLAINE,48.95,25.81,-23.140000000000004,-47.27
26196,MONTÉLÉGER,58.83,35.69,-23.14,-39.33
95487,PERSAN,55.94,32.8,-23.14,-41.37
83144,LA VALETTE-DU-VAR,61.53,38.39,-23.14,-37.61
83025,BRUE-AURIAC,63.68,40.55,-23.130000000000003,-36.32
40080,CAZÈRES-SUR-L'ADOUR,67.59,44.46,-23.130000000000003,-34.22
59207,ESCAUTPONT,54.36,31.23,-23.13,-42.55
72061,LA CHAPELLE-D'ALIGNÉ,67.56,44.44,-23.120000000000005,-34.22
73085,CHINDRIEUX,55.8,32.68,-23.119999999999997,-41.43
24487,SAINT-PIERRE-D'EYRAUD,70.65,47.54,-23.110000000000007,-32.71
33030,BARSAC,76.53,53.42,-23.11,-30.2
68029,BERGHOLTZ,55.97,32.86,-23.11,-41.29
13119,CARNOUX-EN-PROVENCE,64.89,41.78,-23.11,-35.61
59143,LA CHAPELLE-D'ARMENTIÈRES,60.49,37.39,-23.1,-38.19
62108,BERCK,66.25,43.15,-23.1,-34.87
60482,ORRY-LA-VILLE,72.2,49.1,-23.1,-31.99
59431,NIEPPE,65.0,41.9,-23.1,-35.54
33179,GALGON,72.25,49.15,-23.1,-31.97
77371,POMMEUSE,45.99,22.9,-23.090000000000003,-50.21
59646,WASQUEHAL,60.52,37.43,-23.090000000000003,-38.15
42062,CHEVRIÈRES,58.83,35.74,-23.089999999999996,-39.25
35031,LA BOUËXIÈRE,74.8,51.71,-23.089999999999996,-30.87
95218,ERAGNY,56.9,33.82,-23.08,-40.56
27507,SAINT-ANDRÉ-DE-L'EURE,57.58,34.5,-23.08,-40.08
49306,SAINT-MARTIN-DU-FOUILLOUX,67.97,44.89,-23.08,-33.96
31118,CASTELNAU-D'ESTRÉTEFONDS,63.97,40.9,-23.07,-36.06
51193,COURTISOLS,57.92,34.85,-23.07,-39.83
29150,MOËLAN-SUR-MER,69.02,45.95,-23.069999999999993,-33.43
25403,MONTLEBON,59.11,36.05,-23.060000000000002,-39.01
06084,MOUANS-SARTOUX,65.65,42.59,-23.060000000000002,-35.13
44183,SAINT-MOLF,69.94,46.88,-23.059999999999995,-32.97
29086,IRVILLAC,65.27,42.21,-23.059999999999995,-35.33
30051,BRANOUX-LES-TAILLADES,69.34,46.29,-23.050000000000004,-33.24
22251,PORDIC,72.92,49.87,-23.050000000000004,-31.61
03236,SAINT-GERMAIN-DES-FOSSÉS,69.22,46.17,-23.049999999999997,-33.3
34003,AGDE,70.46,47.41,-23.049999999999997,-32.71
35099,DOMLOUP,58.65,35.6,-23.049999999999997,-39.3
49299,SAINT-LÉGER-SOUS-CHOLET,55.76,32.72,-23.04,-41.32
38097,CHAVANOZ,64.14,41.1,-23.04,-35.92
01004,AMBÉRIEU-EN-BUGEY,58.26,35.22,-23.04,-39.55
63227,MIREFLEURS,52.52,29.49,-23.030000000000005,-43.85
56147,NIVILLAC,70.56,47.53,-23.03,-32.64
17397,SAINT-SAVINIEN,60.2,37.17,-23.03,-38.26
44139,QUILLY,59.62,36.59,-23.029999999999994,-38.63
13106,SEPTÈMES-LES-VALLONS,61.16,38.13,-23.029999999999994,-37.66
69013,ARNAS,45.09,22.07,-23.020000000000003,-51.05
29174,PLONÉOUR-LANVERN,74.84,51.82,-23.020000000000003,-30.76
02165,CHARMES,54.29,31.27,-23.02,-42.4
51536,SILLERY,53.59,30.58,-23.010000000000005,-42.94
03258,SAINT-RÉMY-EN-ROLLAT,72.42,49.41,-23.010000000000005,-31.77
79038,BOISMÉ,58.77,35.76,-23.010000000000005,-39.15
85026,LA BOISSIÈRE-DES-LANDES,63.68,40.67,-23.009999999999998,-36.13
01289,PÉRONNAS,63.58,40.57,-23.009999999999998,-36.19
35247,ROZ-SUR-COUESNON,76.12,53.12,-23.000000000000007,-30.22
61218,LA LANDE-PATRY,58.5,35.5,-23.0,-39.32
13051,LANÇON-PROVENCE,68.11,45.11,-23.0,-33.77
35125,LA GUERCHE-DE-BRETAGNE,57.46,34.47,-22.990000000000002,-40.01
91665,LA VILLE-DU-BOIS,55.53,32.54,-22.990000000000002,-41.4
14221,DÉMOUVILLE,70.7,47.71,-22.990000000000002,-32.52
02540,NESLES-LA-MONTAGNE,59.59,36.6,-22.990000000000002,-38.58
45087,CHÂTILLON-SUR-LOIRE,58.97,35.98,-22.990000000000002,-38.99
73182,MOUXY,66.83,43.84,-22.989999999999995,-34.4
45284,SAINT-JEAN-DE-BRAYE,56.96,33.98,-22.980000000000004,-40.34
63203,MALAUZAT,63.84,40.86,-22.980000000000004,-36.0
13105,SÉNAS,75.43,52.46,-22.970000000000006,-30.45
83058,FLAYOSC,69.17,46.2,-22.97,-33.21
59360,LOOS,54.25,31.28,-22.97,-42.34
67055,BOOFZHEIM,59.98,37.01,-22.97,-38.3
55010,ANCERVILLE,55.46,32.49,-22.97,-41.42
62516,LILLERS,70.47,47.51,-22.96,-32.58
91175,CORBREUSE,60.73,37.77,-22.959999999999994,-37.81
49214,MONTREUIL-JUIGNÉ,69.57,46.61,-22.959999999999994,-33.0
49253,LE PUY-NOTRE-DAME,64.67,41.72,-22.950000000000003,-35.49
61117,CONDÉ-SUR-SARTHE,55.66,32.71,-22.949999999999996,-41.23
28039,BÉVILLE-LE-COMTE,56.27,33.33,-22.940000000000005,-40.77
59356,LOMPRET,71.73,48.79,-22.940000000000005,-31.98
83056,FIGANIÈRES,61.01,38.07,-22.939999999999998,-37.6
17339,SAINT-GERMAIN-DE-LUSIGNAN,66.63,43.69,-22.939999999999998,-34.43
63069,LE CENDRE,69.29,46.36,-22.930000000000007,-33.09
70321,MAGNY-VERNOIS,72.59,49.66,-22.930000000000007,-31.59
45028,BEAUGENCY,60.92,37.99,-22.93,-37.64
15215,SAINT-SIMON,78.85,55.92,-22.929999999999993,-29.08
59092,BOUCHAIN,70.08,47.16,-22.92,-32.71
47195,NÉRAC,70.73,47.81,-22.92,-32.4
49129,ECOUFLANT,59.15,36.23,-22.92,-38.75
56193,RIANTEC,70.12,47.2,-22.92,-32.69
68250,ORSCHWIHR,62.64,39.72,-22.92,-36.59
21632,THOREY-EN-PLAINE,56.33,33.41,-22.92,-40.69
49180,LONGUÉ-JUMELLES,68.49,45.57,-22.919999999999995,-33.46
47145,LAYRAC,66.71,43.79,-22.919999999999995,-34.36
81052,CAMBON,80.12,57.21,-22.910000000000004,-28.59
83088,NÉOULES,60.95,38.04,-22.910000000000004,-37.59
56184,QUESTEMBERT,72.43,49.52,-22.910000000000004,-31.63
07172,PEAUGRES,54.53,31.62,-22.91,-42.01
43012,AUREC-SUR-LOIRE,72.69,49.78,-22.909999999999997,-31.52
37050,CHAMBRAY-LÈS-TOURS,63.95,41.05,-22.900000000000006,-35.81
62849,VERTON,77.09,54.19,-22.900000000000006,-29.71
21231,DIJON,58.83,35.93,-22.9,-38.93
44036,CHÂTEAUBRIANT,67.57,44.67,-22.89999999999999,-33.89
50164,DOMJEAN,64.82,41.92,-22.89999999999999,-35.33
63063,CÉBAZAT,67.15,44.26,-22.890000000000008,-34.09
30141,LAUDUN-L'ARDOISE,74.29,51.4,-22.890000000000008,-30.81
67543,WISCHES,52.7,29.81,-22.890000000000004,-43.43
69277,GENAS,64.95,42.06,-22.89,-35.24
01266,MONTREVEL-EN-BRESSE,72.21,49.33,-22.879999999999995,-31.69
83118,SAINT-RAPHAËL,60.53,37.66,-22.870000000000005,-37.78
31458,ROQUES,62.86,39.99,-22.869999999999997,-36.38
60155,CIRES-LÈS-MELLO,67.87,45.01,-22.860000000000007,-33.68
72122,DUNEAU,64.29,41.43,-22.860000000000007,-35.56
25195,DANNEMARIE-SUR-CRÈTE,58.08,35.22,-22.86,-39.36
76305,GONFREVILLE-L'ORCHER,55.6,32.74,-22.86,-41.12
11199,LAVALETTE,61.48,38.62,-22.86,-37.18
19153,OBJAT,81.23,58.38,-22.85,-28.13
85234,SAINT-JEAN-DE-MONTS,68.26,45.42,-22.840000000000003,-33.46
38053,BOURGOIN-JALLIEU,55.43,32.59,-22.839999999999996,-41.21
33262,MACAU,67.6,44.76,-22.839999999999996,-33.79
01231,MANZIAT,58.49,35.66,-22.830000000000005,-39.03
33229,LANTON,72.42,49.59,-22.83,-31.52
29178,PLOUDALMÉZEAU,74.89,52.06,-22.83,-30.48
51204,DAMERY,57.57,34.74,-22.83,-39.66
30307,LES SALLES-DU-GARDON,72.32,49.49,-22.82999999999999,-31.57
56040,CLÉGUER,69.43,46.61,-22.820000000000007,-32.87
29169,PLOGONNEC,57.15,34.33,-22.82,-39.93
27681,VERNON,60.98,38.16,-22.82,-37.42
89124,COURLON-SUR-YONNE,60.28,37.47,-22.810000000000002,-37.84
21263,FÉNAY,67.25,44.44,-22.810000000000002,-33.92
01337,SAINT-BÉNIGNE,59.84,37.03,-22.810000000000002,-38.12
44165,SAINT-HILAIRE-DE-CLISSON,59.61,36.8,-22.810000000000002,-38.27
84087,ORANGE,65.17,42.36,-22.810000000000002,-35.0
61397,SAINT-GERMAIN-DU-CORBÉIS,54.5,31.69,-22.81,-41.85
78263,GAMBAIS,65.85,43.04,-22.809999999999995,-34.64
57134,CHÂTEL-SAINT-GERMAIN,66.67,43.87,-22.800000000000004,-34.2
58059,LA CHARITÉ-SUR-LOIRE,60.78,37.98,-22.800000000000004,-37.51
83116,SAINT-MAXIMIN-LA-SAINTE-BAUME,64.42,41.62,-22.800000000000004,-35.39
46309,SOUILLAC,74.3,51.5,-22.799999999999997,-30.69
06048,CONTES,76.69,53.89,-22.799999999999997,-29.73
38563,VOIRON,61.29,38.49,-22.799999999999997,-37.2
78242,FONTENAY-LE-FLEURY,61.22,38.42,-22.799999999999997,-37.24
76408,MANNEVILLE-LA-GOUPIL,62.16,39.36,-22.799999999999997,-36.68
54462,ROSIÈRES-AUX-SALINES,53.58,30.78,-22.799999999999997,-42.55
86268,TERCÉ,69.07,46.27,-22.79999999999999,-33.01
87002,AMBAZAC,71.48,48.69,-22.790000000000006,-31.88
30334,UZÈS,62.97,40.18,-22.79,-36.19
13007,AURIOL,65.69,42.9,-22.79,-34.69
37185,POCÉ-SUR-CISSE,55.47,32.68,-22.79,-41.09
55505,THIERVILLE-SUR-MEUSE,71.86,49.07,-22.79,-31.71
44052,DONGES,66.67,43.89,-22.78,-34.17
74026,LA BALME-DE-SILLINGY,62.41,39.63,-22.779999999999994,-36.5
08053,BAZEILLES,55.99,33.22,-22.770000000000003,-40.67
89139,DIGES,55.99,33.22,-22.770000000000003,-40.67
77131,COULOMMIERS,52.99,30.22,-22.770000000000003,-42.97
91457,LA NORVILLE,49.68,26.91,-22.77,-45.83
83126,LA SEYNE-SUR-MER,58.66,35.89,-22.769999999999996,-38.82
33448,SAINT-MÉDARD-D'EYRANS,58.4,35.63,-22.769999999999996,-38.99
78638,VAUX-SUR-SEINE,63.48,40.71,-22.769999999999996,-35.87
45302,SARAN,58.34,35.58,-22.760000000000005,-39.01
19023,BEYNAT,86.73,63.98,-22.750000000000007,-26.23
77210,LA GRANDE-PAROISSE,72.93,50.18,-22.750000000000007,-31.19
77447,SEINE-PORT,49.02,26.27,-22.750000000000004,-46.41
42069,COMMELLE-VERNAY,55.07,32.32,-22.75,-41.31
30133,LE GRAU-DU-ROI,76.81,54.06,-22.75,-29.62
42059,CHAZELLES-SUR-LYON,70.85,48.1,-22.749999999999993,-32.11
35115,FOUGÈRES,60.73,37.99,-22.739999999999995,-37.44
44172,SAINTE-LUCE-SUR-LOIRE,66.13,43.39,-22.739999999999995,-34.39
01089,CHÂTEAU-GAILLARD,52.77,30.04,-22.730000000000004,-43.07
49099,CHOLET,60.49,37.76,-22.730000000000004,-37.58
32107,CONDOM,75.4,52.67,-22.730000000000004,-30.15
38410,SAINT-LATTIER,55.47,32.74,-22.729999999999997,-40.98
06148,TOURRETTES-SUR-LOUP,69.6,46.87,-22.729999999999997,-32.66
69089,FRANCHEVILLE,64.7,41.98,-22.720000000000006,-35.12
59457,PÉRENCHIES,60.74,38.02,-22.72,-37.41
30171,MOLIÈRES-SUR-CÈZE,73.36,50.64,-22.72,-30.97
33366,SAINT-ANDRÉ-DE-CUBZAC,59.48,36.76,-22.72,-38.2
63072,CHABRELOCHE,68.33,45.61,-22.72,-33.25
36109,LE MAGNY,72.51,49.8,-22.710000000000008,-31.32
04094,GRÉOUX-LES-BAINS,77.42,54.71,-22.71,-29.33
47049,CASSENEUIL,75.46,52.75,-22.709999999999994,-30.1
35275,SAINT-GILLES,76.8,54.09,-22.709999999999994,-29.57
47032,BON-ENCONTRE,66.49,43.78,-22.709999999999994,-34.16
83079,LA MÔLE,80.29,57.59,-22.700000000000003,-28.27
60567,SAINT-AUBIN-EN-BRAY,76.01,53.31,-22.700000000000003,-29.86
34311,TOURBES,81.23,58.53,-22.700000000000003,-27.95
31284,LAUZERVILLE,78.5,55.8,-22.700000000000003,-28.92
76291,FROBERVILLE,60.88,38.18,-22.700000000000003,-37.29
13020,CADOLIVE,65.48,42.78,-22.700000000000003,-34.67
30226,SAINT-ALEXANDRE,61.73,39.03,-22.699999999999996,-36.77
10080,CHAOURCE,56.83,34.13,-22.699999999999996,-39.94
68118,HABSHEIM,65.2,42.51,-22.690000000000005,-34.8
27504,SACQUENVILLE,59.82,37.13,-22.689999999999998,-37.93
88327,NOMEXY,59.58,36.89,-22.689999999999998,-38.08
28094,CHAUDON,54.12,31.43,-22.689999999999998,-41.93
93057,LES PAVILLONS-SOUS-BOIS,53.22,30.53,-22.689999999999998,-42.63
49352,TOUTLEMONDE,64.22,41.53,-22.689999999999998,-35.33
16097,CHERVES-RICHEMONT,63.53,40.84,-22.689999999999998,-35.72
12130,LIVINHAC-LE-HAUT,70.71,48.02,-22.68999999999999,-32.09
66225,VILLELONGUE-DELS-MONTS,68.79,46.11,-22.680000000000007,-32.97
66195,LE SOLER,70.91,48.23,-22.68,-31.98
17166,FORGES,61.97,39.29,-22.68,-36.6
30344,VERGÈZE,68.24,45.56,-22.679999999999993,-33.24
14020,ARGENCES,51.38,28.71,-22.67,-44.12
35227,PLEUMELEUC,71.73,49.06,-22.67,-31.6
62164,BOURLON,60.93,38.26,-22.67,-37.21
56234,SAINT-PIERRE-QUIBERON,72.12,49.45,-22.67,-31.43
74169,MARNAZ,47.01,24.34,-22.669999999999998,-48.22
68258,PULVERSHEIM,63.05,40.38,-22.669999999999995,-35.96
38107,CHONAS-L'AMBALLAN,57.6,34.94,-22.660000000000004,-39.34
78107,BRÉVAL,58.78,36.12,-22.660000000000004,-38.55
57630,SARREBOURG,61.82,39.16,-22.660000000000004,-36.65
37194,REUGNY,72.74,50.08,-22.659999999999997,-31.15
78537,SAINT-ARNOULT-EN-YVELINES,65.91,43.25,-22.659999999999997,-34.38
83019,BORMES-LES-MIMOSAS,68.61,45.95,-22.659999999999997,-33.03
73058,LA BRIDOIRE,66.32,43.66,-22.659999999999997,-34.17
87040,CHÂTEAUNEUF-LA-FORÊT,81.95,59.3,-22.650000000000006,-27.64
49022,BEAULIEU-SUR-LAYON,77.42,54.77,-22.65,-29.26
76429,LE MESNIL-ESNARD,63.48,40.83,-22.65,-35.68
90072,MORVILLARS,60.29,37.65,-22.64,-37.55
33056,BLANQUEFORT,62.15,39.51,-22.64,-36.43
28377,SOREL-MOUSSEL,54.79,32.15,-22.64,-41.32
38377,SAINT-CLAIR-DE-LA-TOUR,61.15,38.51,-22.64,-37.02
55573,VOID-VACON,63.79,41.15,-22.64,-35.49
02037,AULNOIS-SOUS-LAON,81.87,59.24,-22.630000000000003,-27.64
85108,L'HERBERGEMENT,63.8,41.17,-22.629999999999995,-35.47
37192,REIGNAC-SUR-INDRE,67.35,44.72,-22.629999999999995,-33.6
83108,LA ROQUEBRUSSANNE,70.63,48.0,-22.629999999999995,-32.04
71105,CHARNAY-LÈS-MÂCON,62.2,39.58,-22.620000000000005,-36.37
66144,POLLESTRES,66.03,43.41,-22.620000000000005,-34.26
74127,FÉTERNES,61.07,38.45,-22.619999999999997,-37.04
59033,AULNOYE-AYMERIES,61.4,38.78,-22.619999999999997,-36.84
34324,VALRAS-PLAGE,77.72,55.1,-22.619999999999997,-29.1
10265,LES NOËS-PRÈS-TROYES,58.59,35.98,-22.610000000000007,-38.59
83143,LE VAL,68.43,45.82,-22.610000000000007,-33.04
47179,MONSEMPRON-LIBOS,69.83,47.22,-22.61,-32.38
31254,LABÈGE,70.49,47.88,-22.609999999999992,-32.08
33238,LÉOGNAN,61.15,38.55,-22.6,-36.96
81099,GAILLAC,65.16,42.56,-22.599999999999994,-34.68
72073,CHAUFOUR-NOTRE-DAME,66.71,44.11,-22.599999999999994,-33.88
62037,ANZIN-SAINT-AUBIN,73.38,50.78,-22.599999999999994,-30.8
04197,SAINTE-TULLE,70.06,47.47,-22.590000000000003,-32.24
59273,GRAVELINES,68.97,46.38,-22.589999999999996,-32.75
28075,LA CHAPELLE-DU-NOYER,67.55,44.97,-22.58,-33.43
33550,VILLENAVE-D'ORNON,58.07,35.49,-22.58,-38.88
91540,SAINT-CHÉRON,61.79,39.21,-22.58,-36.54
95211,ENNERY,53.89,31.32,-22.57,-41.88
77152,DAMMARIE-LES-LYS,51.58,29.01,-22.569999999999997,-43.76
59414,MONTIGNY-EN-OSTREVENT,68.21,45.64,-22.569999999999993,-33.09
01165,FRANCHELEINS,55.25,32.69,-22.560000000000002,-40.83
87161,SAINT-LÉONARD-DE-NOBLAT,73.5,50.94,-22.560000000000002,-30.69
74019,ARGONAY,52.31,29.75,-22.560000000000002,-43.13
60346,LAMORLAYE,57.63,35.08,-22.550000000000004,-39.13
81105,GRAULHET,64.26,41.71,-22.550000000000004,-35.09
64188,CHÉRAUTE,81.92,59.37,-22.550000000000004,-27.53
57356,KANFEN,60.11,37.57,-22.54,-37.5
69141,MORNANT,72.07,49.53,-22.539999999999992,-31.28
86061,CHARROUX,64.51,41.98,-22.53000000000001,-34.92
81116,LABASTIDE-SAINT-GEORGES,64.76,42.23,-22.53000000000001,-34.79
25284,GRAND-CHARMONT,58.67,36.14,-22.53,-38.4
82124,MONTBETON,61.47,38.94,-22.53,-36.65
67252,KURTZENHOUSE,59.83,37.3,-22.53,-37.66
13040,FUVEAU,67.09,44.57,-22.520000000000003,-33.57
91514,QUINCY-SOUS-SÉNART,59.14,36.62,-22.520000000000003,-38.08
72280,SAINT-GEORGES-DU-BOIS,57.68,35.16,-22.520000000000003,-39.04
28393,TREMBLAY-LES-VILLAGES,62.63,40.11,-22.520000000000003,-35.96
66141,PIA,71.38,48.86,-22.519999999999996,-31.55
44137,PRINQUIAU,70.93,48.42,-22.510000000000005,-31.74
64024,ANGLET,62.67,40.16,-22.510000000000005,-35.92
02785,VERMAND,66.92,44.41,-22.510000000000005,-33.64
13070,LA PENNE-SUR-HUVEAUNE,65.33,42.82,-22.509999999999998,-34.46
61169,FLERS,61.62,39.11,-22.509999999999998,-36.53
62841,VENDIN-LÈS-BÉTHUNE,69.1,46.59,-22.50999999999999,-32.58
24462,SAINT-MÉDARD-DE-MUSSIDAN,72.58,50.08,-22.5,-31.0
59163,CROIX,54.3,31.8,-22.499999999999996,-41.44
30305,SALINDRES,66.6,44.1,-22.499999999999993,-33.78
37052,CHANÇAY,60.07,37.58,-22.490000000000002,-37.44
69241,TALUYERS,50.46,27.97,-22.490000000000002,-44.57
68246,OBERSAASHEIM,69.51,47.02,-22.490000000000002,-32.36
77070,CHAILLY-EN-BRIE,52.65,30.16,-22.49,-42.72
59388,MARQUILLIES,73.01,50.53,-22.480000000000004,-30.79
59293,HAVERSKERQUE,76.62,54.14,-22.480000000000004,-29.34
31475,SAINT-CLAR-DE-RIVIÈRE,69.68,47.2,-22.480000000000004,-32.26
83091,PIERREFEU-DU-VAR,73.4,50.92,-22.480000000000004,-30.63
972214,LE LORRAIN,74.87,52.39,-22.480000000000004,-30.03
31091,BRUGUIÈRES,67.42,44.94,-22.480000000000004,-33.34
01403,SERRIÈRES-DE-BRIORD,50.4,27.93,-22.47,-44.58
31488,SAINT-JEAN,63.01,40.54,-22.47,-35.66
85246,SAINT-MARTIN-DES-NOYERS,66.31,43.84,-22.47,-33.89
22199,PLEUMEUR-GAUTIER,69.69,47.23,-22.46,-32.23
71566,VERDUN-SUR-LE-DOUBS,61.84,39.38,-22.46,-36.32
83117,SAINT-PAUL-EN-FORÊT,79.95,57.49,-22.46,-28.09
37276,VILLEDÔMER,64.0,41.54,-22.46,-35.09
91600,SOISY-SUR-SEINE,61.73,39.27,-22.459999999999994,-36.38
31248,LABARTHE-SUR-LÈZE,67.76,45.31,-22.450000000000003,-33.13
85259,SAINT-PAUL-EN-PAREDS,68.9,46.45,-22.450000000000003,-32.58
31588,VILLENEUVE-TOLOSANE,62.68,40.23,-22.450000000000003,-35.82
35338,TORCÉ,67.06,44.61,-22.450000000000003,-33.48
85088,LE FENOUILLER,68.13,45.68,-22.449999999999996,-32.95
67034,BERSTETT,54.47,32.02,-22.449999999999996,-41.22
22113,LANNION,61.37,38.93,-22.439999999999998,-36.57
28059,BREZOLLES,58.69,36.25,-22.439999999999998,-38.23
22117,LANTIC,63.79,41.35,-22.439999999999998,-35.18
14079,BLONVILLE-SUR-MER,69.8,47.36,-22.439999999999998,-32.15
37273,LA VILLE-AUX-DAMES,66.42,43.99,-22.43,-33.77
13028,LA CIOTAT,62.4,39.97,-22.43,-35.95
42304,SURY-LE-COMTAL,57.51,35.08,-22.43,-39.0
76179,CLÈRES,55.83,33.4,-22.43,-40.18
54039,BACCARAT,67.49,45.06,-22.429999999999993,-33.23
44115,OUDON,69.74,47.31,-22.429999999999993,-32.16
22389,YFFINIAC,72.15,49.73,-22.42000000000001,-31.07
49267,SAINT-BARTHÉLEMY-D'ANJOU,62.92,40.5,-22.42,-35.63
73100,DOMESSIN,51.58,29.16,-22.419999999999998,-43.47
04149,PEYRUIS,77.32,54.9,-22.419999999999995,-29.0
95563,SAINT-LEU-LA-FORÊT,61.05,38.63,-22.419999999999995,-36.72
89102,CHEVANNES,64.59,42.18,-22.410000000000004,-34.7
2B343,VENZOLASCA,61.52,39.11,-22.410000000000004,-36.43
35215,PARIGNÉ,64.59,42.18,-22.410000000000004,-34.7
33376,SAINT-AUBIN-DE-MÉDOC,70.94,48.53,-22.409999999999997,-31.59
77153,DAMMARTIN-EN-GOËLE,63.72,41.31,-22.409999999999997,-35.17
86095,DISSAY,57.12,34.71,-22.409999999999997,-39.23
29049,ELLIANT,74.99,52.58,-22.409999999999997,-29.88
82027,CAMPSAS,65.85,43.44,-22.409999999999997,-34.03
71158,CUISERY,57.27,34.87,-22.400000000000006,-39.11
56179,PONT-SCORFF,69.73,47.33,-22.400000000000006,-32.12
71263,LOUHANS,65.5,43.1,-22.4,-34.2
59501,RIEULAY,70.69,48.29,-22.4,-31.69
85131,LES MAGNILS-REIGNIERS,68.82,46.42,-22.39999999999999,-32.55
71318,MONTPONT-EN-BRESSE,64.54,42.15,-22.390000000000008,-34.69
23193,SAINTE-FEYRE,76.36,53.97,-22.39,-29.32
76143,BRETTEVILLE-DU-GRAND-CAUX,59.89,37.5,-22.39,-37.39
35096,DOMAGNÉ,59.07,36.68,-22.39,-37.9
85172,LE PERRIER,62.81,40.42,-22.39,-35.65
69115,LIMAS,59.64,37.25,-22.39,-37.54
87146,SAINT-GERMAIN-LES-BELLES,68.87,46.49,-22.380000000000003,-32.5
33297,MOULIS-EN-MÉDOC,62.96,40.58,-22.380000000000003,-35.55
39193,DESCHAUX (LE),59.55,37.17,-22.379999999999995,-37.58
