code_commune;revenu_median;taux_pauvrete;nb_menages;nb_personnes
55124;21000;;128;281
55125;20830;;319;780
55132;20560;;682;1589
55134;22870;;56;140
55138;21880;;59;130
55142;20130;;62;122
55143;25250;;53;141
55144;19210;;186;393
55145;18820;;277;584
55146;20160;;84;208
55148;19330;;50;123
55150;19880;;223;514
55153;21170;;80;188
55154;20630;;630;1501
55155;20960;;156;382
55156;18640;;51;125
55158;19060;;289;693
55159;20750;;144;334
55165;20220;;195;433
55166;22130;;534;1286
55167;18320;;266;556
55169;24130;;198;500
55170;21620;;57;122
55171;22290;;99;254
55175;23960;;77;175
55178;23900;;83;189
55179;21170;;77;168
55180;21880;;54;144
55181;19180;20;1494;3350
55182;19500;;81;206
55184;20280;;686;1697
55186;23900;;904;1982
55191;24210;;85;235
55193;20340;;48;107
55195;22450;;59;124
55196;23430;;51;123
55197;23600;;67;168
55198;20240;;283;621
55200;22430;;88;207
55202;20160;;74;156
55204;19110;;120;290
55206;21320;;53;112
55214;23720;;104;266
55215;19420;;439;941
55217;19810;;48;110
55221;21850;;110;241
55224;23350;;239;587
55225;19830;;60;133
55226;20090;;39;117
55228;19730;;224;458
55229;22100;;118;273
55232;23890;;47;102
55236;22420;;370;932
55237;20090;;98;238
55242;23600;;46;106
55243;23580;;80;177
55244;21000;;92;232
55245;21210;;77;163
55246;21310;;57;139
55248;21360;;131;288
55250;22090;;76;179
55251;19450;;39;104
55252;22130;;52;135
55253;20060;;324;727
55254;21530;;53;123
55255;18590;;102;258
55256;20770;;55;138
55258;20460;;231;631
55261;21820;;64;136
55262;21490;;90;201
55263;22370;;71;165
55264;20580;;119;292
55265;19620;;50;132
55267;20700;;106;250
55268;22200;;288;684
55271;22890;;158;374
55272;22870;;181;447
55274;21490;;125;286
55276;20980;;82;216
55278;22020;;76;201
55279;19200;;189;450
55285;22990;;74;153
55286;20840;;86;230
55288;19390;;593;1356
55291;19880;17;1819;3587
55292;20130;;79;184
55293;21950;;70;172
55296;21620;;229;482
55297;19980;;48;112
55298;21100;;112;287
55299;18520;;41;115
55300;22010;;91;224
55301;24420;;55;115
55302;21740;;519;1128
55304;20360;;78;163
55306;23480;;49;115
55310;20000;;49;104
55312;22470;;73;167
55315;17530;;54;110
55316;20070;;149;397
55317;21630;;59;151
55321;22990;;65;162
55324;19440;;241;487
55326;21750;;46;112
55327;21860;;109;254
55328;20400;;130;296
55329;19890;;99;209
55332;22680;;94;227
55334;23090;;69;174
55335;20960;;95;225
55336;20830;;69;147
55338;17430;;65;142
55340;19680;;165;363
55341;23530;;48;123
55346;19550;;119;266
55347;21590;;146;334
55348;19610;;155;338
55349;19550;;52;138
55351;20110;;856;1771
55352;21380;;58;127
55355;19950;;63;151
55356;22510;;43;106
55357;17700;;41;112
55358;24990;;90;191
55359;22120;;86;200
55360;20220;;52;105
55361;23680;;51;118
55362;21190;;69;177
55364;20460;;308;663
55365;16430;;64;131
55366;23150;;425;999
55367;24250;;47;132
55368;21140;;61;160
55369;22580;;361;811
55370;20840;;86;194
55372;21680;;168;365
55378;20390;;108;234
55381;21470;;73;168
55382;21080;;152;353
55383;22200;;94;233
55384;21200;;51;131
55385;23370;;201;507
55386;20890;;88;231
55387;22380;;104;229
55388;21420;;109;282
55389;20740;;120;271
55391;20130;;80;198
55396;21630;;98;207
55397;20060;;102;232
55398;21160;;426;1043
55399;22580;;42;113
55401;23390;;177;421
55404;22120;;115;289
55405;21420;;102;243
55406;23840;;41;101
55407;23050;;63;135
55408;20970;;76;173
55410;21350;;63;146
55412;20780;;79;202
55414;21430;;83;183
55416;19040;;84;201
55419;21740;;64;150
55423;22320;;139;331
55425;20880;;53;127
55426;23420;;160;398
55427;19890;19;1203;2495
55428;20800;;51;125
55433;20500;;143;379
55435;19750;;337;783
55437;16820;;52;121
55438;17090;;66;165
55442;22270;;113;271
55443;19210;;131;322
55444;20210;;77;196
55445;20770;;79;189
55447;20650;;159;369
55449;20070;;123;286
55454;22500;;70;190
55456;21530;;109;248
55457;20840;;72;195
55458;20340;;129;360
55459;19500;;103;249
55460;20130;;55;159
55461;19370;;176;442
55462;20950;;148;348
55463;18820;22;1721;3363
55464;26350;;61;135
55466;22470;;129;296
55467;20740;;302;749
55470;21600;;90;195
55472;21260;;54;120
55473;20240;;53;121
55474;21610;;118;229
55476;23100;;202;426
55477;20050;;182;416
55479;24190;;71;162
55481;18820;;114;314
55482;22040;;40;110
55488;24080;;74;155
55489;21620;;118;281
55490;20240;;150;310
55492;19320;;353;815
55493;19090;;77;177
55494;24170;;192;446
55495;20890;;92;246
55496;20350;;437;1079
55497;21580;;135;316
55498;21360;;159;388
55500;21760;;317;799
55501;21300;;159;380
55502;19220;23;1084;2129
55503;20680;;56;131
55504;21770;;157;384
55505;21160;10;1134;2601
55507;20080;;94;209
55508;26960;;118;325
55509;18770;;110;247
55510;22540;;53;122
55511;21790;;50;129
55512;19070;;109;265
55514;22050;;249;618
55516;20760;;249;533
55517;19900;;220;499
55518;23010;;60;147
55519;20790;;616;1313
55520;21330;;180;460
55521;21450;;97;235
55522;21560;;43;105
55523;23960;;80;192
55526;19320;;113;271
55527;19490;;255;544
55530;19170;;51;100
55531;22320;;102;251
55532;21510;;117;278
55533;19450;;826;1767
55541;24090;;214;530
55543;23380;;406;917
55544;26940;;56;134
55545;19590;21;8146;15683
55546;23450;;79;184
55547;25360;;47;106
55551;21460;;651;1515
55553;21240;;558;1320
55554;22040;;100;250
55557;21850;;55;119
55560;21790;;46;123
55562;21230;;64;143
55566;20540;;108;274
55567;20670;;51;131
55568;22780;;128;303
55569;19880;;71;158
55570;21900;;88;209
55571;16530;;88;219
55573;21640;;707;1583
55578;19730;;66;175
55581;21950;;48;115
55582;19610;;43;101
55583;21200;;90;206
55584;19320;;53;132
55586;22410;;48;113
56001;21250;10;1591;3695
56002;23560;;904;2010
56003;28620;5;2551;5624
56004;21690;;761;1746
56005;26370;10;1328;2317
56006;20120;;657;1474
56007;21240;14;6970;12943
56008;26680;7;2250;5053
56009;22590;;503;1086
56010;21550;9;2756;6297
56011;20430;;654;1358
56012;22190;;663;1774
56013;22090;10;1892;3856
56014;19670;;643;1505
56015;21950;;797;2084
56017;21120;9;1182;2794
56018;22810;;451;979
56019;20280;;163;344
56020;22420;;315;809
56021;22310;;545;1433
56022;21450;;513;1328
56023;22790;7;2778;6859
56024;21200;11;878;2029
56025;18180;;75;158
56026;19660;17;1114;2282
56027;19600;;222;525
56028;20040;;720;1610
56029;21930;;467;1241
56030;22200;;454;1029
56031;21210;11;1362;3224
56032;20870;;781;1854
56033;20470;15;1449;3030
56034;24500;10;2349;4529
56035;20650;;500;1163
56036;22710;8;2920;6846
56039;19530;;407;987
56040;21780;6;1385;3357
56041;20920;10;1227;2855
56042;21400;;902;2192
56043;19980;;307;694
56044;21310;;337;785
56045;20960;;264;661
56046;24210;7;1564;3430
56047;20490;;582;1373
56048;18660;;352;750
56049;20860;;74;171
56050;21340;;361;896
56051;19590;;270;623
56052;25270;;1138;2084
56053;21880;9;2594;6441
56054;22610;10;1844;4037
56055;23150;10;1127;2100
56056;19740;;89;185
56057;20070;15;1311;2591
56058;21930;9;1474;3475
56060;20970;;427;911
56061;21190;11;1785;3877
56062;21510;;340;622
56063;23480;;1079;2664
56065;22510;;298;756
56066;20010;12;1871;3713
56067;22680;8;2208;5605
56068;20950;;134;305
56069;20910;14;1203;2265
56070;20740;12;1038;2299
56071;20170;;380;812
56072;20660;;221;520
56073;19130;;457;840
56074;21190;;723;1825
56075;21480;9;2442;5776
56076;19980;;598;1306
56077;21460;;393;953
56078;25080;6;5201;11951
56079;21120;;588;1395
56080;20350;;579;1223
56081;19510;17;1061;2125
56082;20210;;166;363
56083;20930;13;7475;15516
56084;24300;;386;912
56085;20900;;54;92
56086;20360;;122;224
56087;23720;;307;552
56088;25080;;156;276
56089;20240;13;936;2145
56090;21470;9;2769;6513
56091;20630;13;1035;2104
56092;20290;;357;836
56093;20800;;314;719
56094;23690;5;2723;6943
56096;21040;;952;2460
56097;21690;7;1594;4027
56098;20260;16;10459;22518
56099;15710;;186;376
56100;19030;;839;1703
56101;21570;10;3317;7951
56102;20400;12;952;2120
56103;19280;;138;289
56104;20430;;334;746
56105;18840;;559;1146
56106;28190;;505;993
56107;28220;6;4399;8800
56108;20830;;416;1072
56109;22240;;468;1220
56110;18790;;390;804
56111;20690;;609;1339
56112;20820;;340;726
56113;20020;;380;866
56114;21370;;462;941
56115;22440;;651;1852
56116;24470;;778;1514
56117;20190;15;2024;4312
56118;22300;9;1954;4131
56119;22410;8;1446;3579
56120;22120;;744;1957
56121;19700;21;29091;54170
56122;20420;;708;1663
56123;20660;11;1006;2206
56124;21800;11;1179;2313
56125;22000;;775;1905
56126;21120;8;1030;2512
56127;19940;15;1441;3027
56128;20210;;780;1524
56129;19650;;656;1430
56130;21810;7;1305;3231
56131;20340;;636;1433
56132;23770;;946;2313
56133;21110;;475;1190
56134;18650;;440;929
56135;20570;;625;1589
56136;20620;;318;741
56137;22830;7;1268;3349
56139;22510;;161;397
56140;21040;9;1433;3646
56141;21250;;709;1807
56143;22280;9;2358;5111
56144;20580;11;1456;3426
56145;19160;;464;1018
56146;21240;;641;1445
56147;21530;9;1982;4611
56148;22400;;647;1602
56149;21100;9;1094;2539
56151;22150;8;1528;3640
56152;21550;13;1208;2317
56153;21070;11;1182;2682
56154;20180;;865;1847
56155;22800;11;1139;2165
56156;18480;;154;329
56157;21740;;806;1994
56158;22970;7;2864;6209
56159;20530;;781;1798
56160;19840;;523;1236
56161;22330;9;1352;3307
56162;25320;7;8408;18037
56163;19840;;550;1200
56164;24490;7;2875;6853
56165;22010;10;4508;9722
56166;21280;9;2502;5687
56167;24500;;1060;2640
56168;23210;;1008;2230
56169;22800;10;2542;5531
56170;19000;;474;924
56171;21170;;673;1485
56172;20360;13;1136;2657
56173;20540;12;1931;4377
56174;21220;;991;2551
56175;22290;7;1619;4203
56176;22510;7;2709;6368
56177;21430;9;3265;7677
56178;20610;16;6406;13071
56179;22620;7;1561;3905
56180;20910;;305;691
56181;23220;11;1406;2657
56182;18730;;484;957
56184;21480;10;3456;7949
56185;23050;7;3733;8703
56186;23430;9;2722;4954
56188;20460;;678;1475
56189;20060;;430;1004
56190;20590;;832;1942
56191;19300;;184;417
56193;21660;10;2736;5908
56194;20740;9;1243;2872
56195;21890;;405;711
56196;21910;;265;493
56197;21160;10;1179;2772
56198;20690;;709;1632
56199;18760;;318;660
56200;19800;;634;1420
56201;18640;;292;584
56202;21600;;211;539
56203;18510;;288;590
56204;20920;;268;613
56205;26340;;440;937
56206;23270;9;5026;11722
56207;19780;;542;1185
56208;17920;;139;299
56209;19970;;82;157
56210;20440;;213;432
56211;20930;;335;794
56212;20400;11;1070;2510
56213;21870;;468;1178
56214;27950;;1073;2063
56215;22460;;452;1072
56216;19280;;183;400
56218;19400;;335;745
56219;21750;;529;1385
56220;22650;;560;1301
56221;19720;;679;1560
56222;20710;10;1174;2764
56223;21550;;650;1513
56224;20680;;172;387
56225;19650;;79;192
56226;20020;;201;504
56227;19020;;237;532
56228;21400;;475;1113
56229;19910;;615;1276
56230;21490;;214;461
56231;23620;7;1637;4049
56232;22410;;484;1140
56233;24200;;786;1616
56234;22830;10;1301;2479
56236;21430;;370;796
56237;23290;;822;1965
56238;19600;;173;351
56239;20650;;655;1613
56240;24840;7;4506;8817
56241;21650;;445;939
56242;20070;;295;671
56243;24300;7;4362;9182
56244;20820;11;1324;3047
56245;18880;;197;420
56246;22020;;906;2148
56247;22090;8;1512;3745
56248;23820;7;1977;4867
56249;22450;;987;2328
56250;20060;;252;614
56251;23630;6;3604;8554
56252;25850;;618;1342
56253;19710;;307;673
56254;20880;;521;1302
56255;22790;;943;2450
56256;19680;;60;109
56257;18480;;295;628
56258;27490;;907;1664
56259;21540;;658;1673
56260;22540;15;27063;51756
56261;20970;;595;1473
56262;23650;8;1207;2609
56263;22690;8;1120;2747
56264;18180;;175;376
57001;22360;;125;329
57003;21870;;571;1289
57006;23220;;396;985
57007;22280;;49;129
57008;22780;;91;218
57009;23560;;43;105
57010;22610;;63;159
57011;22020;;206;473
57012;20060;21;2534;5246
57013;24690;;1108;2442
57014;23300;;147;375
57015;22440;;224;569
57016;23630;;163;380
57017;24560;;846;2134
57018;21420;;53;136
57019;21370;14;4630;10335
57020;22100;;108;266
57021;25700;;675;1498
57022;25150;;497;1186
57024;29820;;62;170
57025;23570;;188;499
57026;26670;;407;948
57027;18890;;51;132
57028;28180;;558;1344
57029;24200;;89;215
57030;25100;;208;547
57031;28310;;328;836
57032;20280;16;2145;4457
57033;22800;;212;536
57035;19110;;48;117
57036;20930;;41;108
57037;22820;;105;260
57038;23950;20;2554;5322
57039;25840;;859;1961
57040;22300;;111;287
57041;22820;17;930;2036
57042;18590;;272;591
57043;26380;;653;1499
57044;19390;;39;100
57045;22200;;45;123
57046;21640;;369;755
57047;22690;;438;1024
57049;23150;12;1962;4174
57050;20790;;39;102
57051;20890;;145;368
57052;24540;;227;562
57053;21060;;50;120
57054;23800;;80;201
57055;25540;;186;513
57056;24730;;85;200
57057;23820;;226;599
57058;14920;38;2432;5986
57060;21310;;214;522
57061;22010;;492;1079
57062;30630;;162;435
57063;20770;;98;238
57064;22150;;112;265
57065;18910;;84;227
57066;20500;;217;506
57067;28480;;1128;2851
57069;23330;;194;455
57070;21870;;82;226
57071;22000;;164;411
57072;23020;;217;538
57073;23490;;363;839
57074;23900;;340;833
57075;24700;;103;275
57076;29400;;180;456
57079;22370;;173;432
57081;21820;;50;125
57082;24080;;137;326
57083;21720;;481;1158
57084;24600;;113;300
57085;22690;;151;388
57086;19090;;93;227
57087;23460;;109;231
57088;22570;;141;325
57089;18850;21;1866;4187
57090;21960;;40;118
57091;23120;;400;934
57092;25030;;266;606
57093;24240;;269;640
57095;23340;;246;579
57096;23270;16;843;2112
57097;20940;14;2184;5052
57098;19270;;97;240
57099;17470;;95;228
57100;24380;;56;141
57101;24230;;471;1173
57102;27090;;1275;3093
57103;22120;;51;118
57104;32280;;412;1066
57105;21450;;55;143
57106;18260;25;1464;3430
57107;20350;;42;110
57108;23860;;137;289
57109;30640;;270;685
57110;20960;;170;414
57111;25220;;227;535
57113;23450;;378;979
57114;23060;;171;425
57115;22120;;38;101
57117;24470;;209;546
57118;21900;;67;161
57119;22740;;501;1217
57120;20180;;55;124
57121;23430;;84;220
57122;22400;;285;685
57123;20000;16;1426;3274
57124;26490;11;1015;2418
57125;25950;;156;415
57126;22970;;138;332
57127;22860;;56;141
57128;23670;;92;241
57129;31240;;265;709
57131;25770;;113;303
57132;19730;17;963;2107
57133;23140;;45;103
57134;25390;;809;1838
57136;21790;;209;580
57137;24070;;311;868
57139;24850;;118;291
57140;27610;;211;567
57142;31420;;167;416
57143;20910;16;1686;3533
57144;19850;15;1464;3265
57145;27260;;131;336
57146;27350;;319;853
57147;27460;;139;354
57148;27660;;212;570
57149;23010;;85;193
57150;23780;;270;698
57151;20600;;67;148
57152;28260;;188;468
57153;25550;;899;2209
57154;23260;;270;639
57155;24410;;1099;2808
57156;25700;;503;1192
57158;21990;;96;242
57159;20420;14;1593;3627
57160;18920;22;5692;12355
57161;23820;;46;114
57162;27180;;348;871
57163;21800;11;1145;2449
57165;24150;;280;672
57166;19760;;41;104
57167;22790;;131;358
57168;22600;;279;710
57169;22850;;197;482
57171;22430;;429;1070
57172;23180;;112;264
57175;21450;;105;233
57176;23320;;727;1682
57177;20060;16;1279;2545
57178;21720;;150;372
57179;26170;;657;1618
57180;21170;;152;345
57182;22150;;42;104
57183;20980;;78;164
57186;21800;;348;925
57187;22880;;137;360
57188;21730;;171;414
57189;22420;;86;215
57190;20630;;170;418
57191;24020;;252;627
57192;22960;;509;1188
57193;25810;;865;2109
57194;31650;;466;1137
57195;24370;;237;556
57196;23160;;187;418
57197;23490;;216;518
57198;21840;;79;189
57199;35110;;236;576
57200;28180;;150;391
57201;22970;;310;728
57202;24730;;493;1150
57203;32810;;84;175
57204;27170;;214;519
57205;21320;12;1112;2452
57206;18820;25;5464;13938
57207;15320;34;1939;4856
57208;22050;;570;1378
57209;19790;21;2106;4734
57210;20960;;269;600
57211;25180;;455;1231
57212;28690;;274;731
57213;22520;;324;753
57214;28020;;141;325
57215;23660;;137;317
57216;21670;;53;153
57217;22490;;382;897
57218;27210;;532;1324
57219;25580;;239;579
57220;24730;;50;125
57221;20320;21;4800;10655
57222;24120;;581;1346
57224;17800;24;1651;3829
57225;22400;;55;140
57226;21780;14;1264;2808
57227;16900;31;8931;19788
57228;20690;;74;201
57229;20050;;78;159
57230;22320;;82;196
57232;20920;;292;755
57234;24920;;267;569
57235;23200;;412;1058
57237;22440;;116;315
57238;23800;;74;196
57239;22100;;159;415
57240;17920;25;5704;12544
57241;17160;;67;156
57242;22890;12;1175;2942
57244;22130;;210;489
57245;33500;;204;534
57246;22630;;84;214
57249;30240;;103;253
57250;22000;;691;1504
57251;24600;;131;335
57252;22660;;196;506
57253;21700;;199;479
57254;22270;;369;801
57255;22310;;233;587
57256;24470;;332;824
57257;19890;;42;110
57258;21140;;48;114
57259;25090;;112;277
57260;24580;9;1519;3201
57261;22210;;516;1291
57262;21530;;261;616
57263;23870;;269;668
57264;20560;;168;378
57266;19410;;58;149
57267;21350;;364;819
57268;21520;;59;122
57269;20860;17;3120;7153
57270;20950;;253;603
57271;23710;;290;670
57273;23590;;165;359
57274;23320;;346;844
57275;22260;;374;915
57276;23020;;121;313
57277;22860;;69;163
57280;22660;;151;382
57281;18750;;88;213
57282;38710;;126;238
57283;20860;16;4159;8915
57284;22310;;50;119
57286;22000;;101;242
57287;25910;;909;2166
57288;21310;12;1190;2804
57289;24000;;1153;2697
57290;22880;;77;175
57291;19710;;114;270
57293;21500;;102;263
57294;21930;;75;181
57295;22230;;47;110
57296;22710;;471;1089
57297;22720;;87;196
57298;23090;;169;384
57299;22330;;392;942
57300;21170;;140;308
57301;20810;;134;300
57302;20260;;95;209
57303;23480;;239;526
57304;23630;;148;354
57305;27920;;155;408
57306;20660;20;6532;14609
57307;24410;;87;233
57308;21030;;60;146
57309;24960;;187;426
57310;21910;;78;188
57311;22300;;218;522
57312;23230;;190;507
57313;24760;;53;120
57314;22590;;195;461
57315;23160;;264;647
57316;23390;;310;734
57318;24140;;98;230
57319;22620;;203;523
57320;20340;;76;184
57321;23390;;244;586
57322;21260;;184;473
